order_id,order_date,customer_id,product_name,category,sub_category,region,state,quantity,unit_price,discount,sales,profit,ship_mode,segment,gross_sales,discount_impact,revenue_per_unit,profit_margin,month_year,month_start,quarter,calendar_month,calendar_month_num
ORD-010450,2024-12-10,CUST-4774,Smart LED Monitor,Technology,Monitors,Central,Colorado,5,244.89,0.04,1172.41,266.79,Standard Class,Consumer,1224.4499999999998,52.039999999999736,234.48200000000003,22.755691268412928,2024-12,2024-12-01,2024Q4,December,12
ORD-010451,2024-12-30,CUST-6600,Ergonomic Office Chair,Furniture,Chairs,South,North Carolina,7,200.99,0.16,1175.21,-62.31,Second Class,Corporate,1406.93,231.72000000000003,167.88714285714286,-5.302031126351886,2024-12,2024-12-01,2024Q4,December,12
ORD-010452,2024-12-12,CUST-8353,Compact Printer,Technology,Printers,South,Florida,3,137.16,0.15,351.2,-34.9,Standard Class,Consumer,411.48,60.28000000000003,117.06666666666666,-9.937357630979498,2024-12,2024-12-01,2024Q4,December,12
ORD-010453,2024-12-28,CUST-7759,Modular Bookshelf,Furniture,Storage,South,North Carolina,5,171.23,0.2,686.31,-106.42,Standard Class,Corporate,856.15,169.84000000000003,137.262,-15.50611239818741,2024-12,2024-12-01,2024Q4,December,12
ORD-010454,2024-12-09,CUST-1176,Ergonomic Office Chair,Furniture,Chairs,South,Tennessee,4,206.03,0.23,631.18,-92.13,Second Class,Corporate,824.12,192.94000000000005,157.795,-14.59647010361545,2024-12,2024-12-01,2024Q4,December,12
ORD-010455,2024-12-31,CUST-7391,Compact Printer,Technology,Printers,East,New Jersey,4,145.02,0.06,545.77,5.31,First Class,Corporate,580.08,34.31000000000006,136.4425,0.9729373179178041,2024-12,2024-12-01,2024Q4,December,12
ORD-010456,2024-12-06,CUST-5840,Ergonomic Office Chair,Furniture,Chairs,South,Georgia,3,196.01,0.21,466.87,-51.56,Standard Class,Corporate,588.03,121.15999999999997,155.62333333333333,-11.0437595047872,2024-12,2024-12-01,2024Q4,December,12
ORD-010457,2024-12-26,CUST-9689,Wireless Keyboard,Technology,Accessories,West,Nevada,4,72.66,0.1,260.57,74.29,Second Class,Home Office,290.64,30.069999999999993,65.1425,28.51057297463254,2024-12,2024-12-01,2024Q4,December,12
ORD-010458,2024-12-24,CUST-5744,Smart LED Monitor,Technology,Monitors,West,California,1,227.82,0.06,214.51,45.28,First Class,Corporate,227.82,13.310000000000002,214.51,21.108573026898515,2024-12,2024-12-01,2024Q4,December,12
ORD-010459,2024-12-18,CUST-6314,Ink Cartridge Pack,Office Supplies,Supplies,East,New Jersey,5,59.03,0.1,264.48,46.26,Standard Class,Home Office,295.15,30.66999999999996,52.896,17.49092558983666,2024-12,2024-12-01,2024Q4,December,12
ORD-010460,2024-12-19,CUST-1719,Wireless Keyboard,Technology,Accessories,South,North Carolina,5,77.64,0.19,312.69,61.15,Second Class,Corporate,388.2,75.50999999999999,62.538,19.556109885189805,2024-12,2024-12-01,2024Q4,December,12
ORD-010461,2024-12-23,CUST-1767,Premium Standing Desk,Furniture,Tables,Central,Illinois,3,443.81,0.1,1194.72,46.56,Second Class,Consumer,1331.43,136.71000000000004,398.24,3.8971474487746085,2024-12,2024-12-01,2024Q4,December,12
ORD-010462,2024-12-12,CUST-2263,LED Desk Lamp,Technology,Lighting,West,Washington,3,48.0,0.1,130.62,25.85,Standard Class,Home Office,144.0,13.379999999999995,43.54,19.790231205022202,2024-12,2024-12-01,2024Q4,December,12
ORD-010463,2024-12-30,CUST-3731,Desk Organizer Set,Office Supplies,Storage,Central,Texas,3,35.28,0.01,104.61,47.2,Second Class,Consumer,105.84,1.230000000000004,34.87,45.11996941019024,2024-12,2024-12-01,2024Q4,December,12
ORD-010464,2025-01-07,CUST-2629,Premium Notebook Bundle,Office Supplies,Paper,South,Tennessee,5,18.04,0.14,77.44,25.46,First Class,Consumer,90.19999999999999,12.759999999999991,15.488,32.87706611570248,2025-01,2025-01-01,2025Q1,January,1
ORD-010465,2025-01-08,CUST-1560,Wireless Keyboard,Technology,Accessories,East,Pennsylvania,1,77.1,0.09,69.93,20.44,Standard Class,Corporate,77.1,7.1699999999999875,69.93,29.229229229229226,2025-01,2025-01-01,2025Q1,January,1
ORD-010466,2025-01-17,CUST-3068,Compact Printer,Technology,Printers,Central,Minnesota,1,137.93,0.05,130.92,2.74,Standard Class,Corporate,137.93,7.010000000000019,130.92,2.0928811487931567,2025-01,2025-01-01,2025Q1,January,1
ORD-010467,2025-01-14,CUST-1230,Ergonomic Office Chair,Furniture,Chairs,West,New Jersey,7,204.62,0.16,1198.47,-55.92,Standard Class,Consumer,1432.3400000000001,233.87000000000012,171.21,-4.665949085083482,2025-01,2025-01-01,2025Q1,January,1
ORD-010468,2025-01-05,CUST-3761,Modular Bookshelf,Furniture,Storage,South,Georgia,1,185.21,0.14,159.92,-10.51,First Class,Corporate,185.21,25.29000000000002,159.92,-6.572036018009005,2025-01,2025-01-01,2025Q1,January,1
ORD-010469,2025-01-11,CUST-1190,Premium Notebook Bundle,Office Supplies,Paper,South,Georgia,1,17.12,0.12,14.99,4.97,Second Class,Corporate,17.12,2.130000000000001,14.99,33.15543695797198,2025-01,2025-01-01,2025Q1,January,1
ORD-010470,2025-01-12,CUST-6279,Wireless Keyboard,Technology,Accessories,Central,Illinois,4,74.23,0.03,286.97,98.6,Same Day,Home Office,296.92,9.949999999999989,71.7425,34.35899222915287,2025-01,2025-01-01,2025Q1,January,1
ORD-010471,2025-01-21,CUST-8162,Premium Standing Desk,Furniture,Tables,East,Pennsylvania,2,451.73,0.12,798.44,18.61,Second Class,Corporate,903.46,105.01999999999998,399.22,2.3307950503481787,2025-01,2025-01-01,2025Q1,January,1
ORD-010472,2025-01-02,CUST-6179,Smart LED Monitor,Technology,Monitors,South,Georgia,6,226.6,0.16,1146.27,131.37,Standard Class,Corporate,1359.6,213.32999999999993,191.045,11.460650632050042,2025-01,2025-01-01,2025Q1,January,1
ORD-010473,2025-01-05,CUST-7349,Modular Bookshelf,Furniture,Storage,West,California,1,182.64,0.03,176.31,8.86,Standard Class,Corporate,182.64,6.329999999999984,176.31,5.025239634734274,2025-01,2025-01-01,2025Q1,January,1
ORD-010474,2025-01-25,CUST-6120,Premium Standing Desk,Furniture,Tables,East,New Jersey,5,449.48,0.18,1837.6,-102.77,Standard Class,Home Office,2247.4,409.8000000000002,367.52,-5.592620809751851,2025-01,2025-01-01,2025Q1,January,1
ORD-010475,2025-01-17,CUST-1439,Desk Organizer Set,Office Supplies,Storage,Central,Illinois,4,35.61,0.06,133.64,56.47,Second Class,Corporate,142.44,8.800000000000011,33.41,42.25531278060461,2025-01,2025-01-01,2025Q1,January,1
ORD-010476,2025-01-12,CUST-6325,Smart LED Monitor,Technology,Monitors,Central,Colorado,1,228.61,0.1,205.91,36.5,Standard Class,Home Office,228.61,22.700000000000017,205.91,17.72619105434413,2025-01,2025-01-01,2025Q1,January,1
ORD-010477,2025-01-24,CUST-4132,Compact Printer,Technology,Printers,Central,Illinois,4,137.96,0.11,493.3,-19.53,Same Day,Home Office,551.84,58.54000000000002,123.325,-3.959051287249139,2025-01,2025-01-01,2025Q1,January,1
ORD-010478,2025-01-22,CUST-6936,Smart LED Monitor,Technology,Monitors,Central,Colorado,6,234.56,0.02,1378.28,336.17,Second Class,Consumer,1407.3600000000001,29.080000000000155,229.71333333333334,24.39054473691848,2025-01,2025-01-01,2025Q1,January,1
ORD-010479,2025-01-10,CUST-1228,Ergonomic Office Chair,Furniture,Chairs,East,New York,3,218.96,0.12,579.57,7.56,Standard Class,Home Office,656.88,77.30999999999995,193.19000000000003,1.3044153424090272,2025-01,2025-01-01,2025Q1,January,1
ORD-010480,2025-01-20,CUST-4887,Modular Bookshelf,Furniture,Storage,East,New York,5,166.0,0.15,709.45,-58.53,Standard Class,Home Office,830.0,120.54999999999995,141.89000000000001,-8.250052857847628,2025-01,2025-01-01,2025Q1,January,1
ORD-010481,2025-01-12,CUST-7615,Ink Cartridge Pack,Office Supplies,Supplies,Central,Texas,2,60.83,0.06,114.26,25.94,Second Class,Consumer,121.66,7.3999999999999915,57.13,22.702608086819534,2025-01,2025-01-01,2025Q1,January,1
ORD-010482,2025-01-11,CUST-7420,Wireless Keyboard,Technology,Accessories,East,New Jersey,4,73.44,0.1,263.61,74.3,Standard Class,Corporate,293.76,30.149999999999977,65.9025,28.185577178407495,2025-01,2025-01-01,2025Q1,January,1
ORD-010483,2025-01-10,CUST-9630,Ink Cartridge Pack,Office Supplies,Supplies,East,New York,5,61.96,0.07,289.51,61.34,Standard Class,Consumer,309.8,20.29000000000002,57.902,21.18752374702083,2025-01,2025-01-01,2025Q1,January,1
ORD-010484,2025-01-04,CUST-2944,Smart LED Monitor,Technology,Monitors,South,Georgia,5,218.67,0.14,940.81,123.62,Standard Class,Consumer,1093.35,152.53999999999996,188.16199999999998,13.139741286763535,2025-01,2025-01-01,2025Q1,January,1
ORD-010485,2025-01-10,CUST-6179,Wireless Keyboard,Technology,Accessories,West,Nevada,1,71.67,0.07,66.4,20.41,Standard Class,Home Office,71.67,5.269999999999996,66.4,30.737951807228914,2025-01,2025-01-01,2025Q1,January,1
ORD-010486,2025-01-28,CUST-3544,Premium Notebook Bundle,Office Supplies,Paper,West,Oregon,1,17.79,0.13,15.4,5.91,Standard Class,Consumer,17.79,2.389999999999999,15.4,38.37662337662338,2025-01,2025-01-01,2025Q1,January,1
ORD-010487,2025-01-23,CUST-4219,Premium Notebook Bundle,Office Supplies,Paper,Central,Minnesota,4,18.07,0.06,68.21,31.37,Standard Class,Consumer,72.28,4.070000000000007,17.0525,45.990323999413576,2025-01,2025-01-01,2025Q1,January,1
ORD-010488,2025-01-12,CUST-4765,Compact Printer,Technology,Printers,Central,Illinois,2,142.42,0.05,270.92,6.65,Standard Class,Consumer,284.84,13.919999999999959,135.46,2.4545991436586445,2025-01,2025-01-01,2025Q1,January,1
ORD-010489,2025-01-02,CUST-2621,Wireless Keyboard,Technology,Accessories,Central,Colorado,4,77.7,0.05,293.9,97.34,Standard Class,Consumer,310.8,16.900000000000034,73.475,33.12010888057163,2025-01,2025-01-01,2025Q1,January,1
ORD-010490,2025-01-09,CUST-5950,Wireless Keyboard,Technology,Accessories,East,Pennsylvania,3,73.27,0.09,199.57,57.88,Standard Class,Home Office,219.81,20.24000000000001,66.52333333333333,29.002355063386283,2025-01,2025-01-01,2025Q1,January,1
ORD-010491,2025-01-24,CUST-5519,Cordless Phone Dock,Technology,Accessories,South,Florida,2,65.26,0.12,114.28,19.74,First Class,Consumer,130.52,16.24000000000001,57.14,17.273363668183407,2025-01,2025-01-01,2025Q1,January,1
ORD-010492,2025-01-27,CUST-1534,Modular Bookshelf,Furniture,Storage,South,North Carolina,4,177.92,0.21,562.88,-94.03,Second Class,Corporate,711.68,148.79999999999995,140.72,-16.70515918135304,2025-01,2025-01-01,2025Q1,January,1
ORD-010493,2025-01-04,CUST-7439,Smart LED Monitor,Technology,Monitors,East,New York,2,219.54,0.08,402.62,75.49,First Class,Corporate,439.08,36.45999999999998,201.31,18.749689533555213,2025-01,2025-01-01,2025Q1,January,1
ORD-010494,2025-01-15,CUST-3277,LED Desk Lamp,Furniture,Lighting,East,Pennsylvania,5,48.39,0.13,209.99,32.66,Standard Class,Corporate,241.95,31.95999999999998,41.998000000000005,15.55312157721796,2025-01,2025-01-01,2025Q1,January,1
ORD-010495,2025-01-28,CUST-6566,Ink Cartridge Pack,Office Supplies,Supplies,Central,Colorado,2,60.53,0.11,108.08,20.16,Standard Class,Consumer,121.06,12.980000000000004,54.04,18.65284974093264,2025-01,2025-01-01,2025Q1,January,1
ORD-010496,2025-02-28,CUST-1078,Smart LED Monitor,Technology,Monitors,Central,Illinois,6,235.38,0.06,1321.4,275.77,Standard Class,Consumer,1412.28,90.87999999999988,220.23333333333335,20.869532314212197,2025-02,2025-02-01,2025Q1,February,2
ORD-010497,2025-02-17,CUST-1345,Premium Standing Desk,Furniture,Tables,South,Tennessee,4,452.31,0.18,1482.44,-81.12,Second Class,Consumer,1809.24,326.79999999999995,370.61,-5.472059577453388,2025-02,2025-02-01,2025Q1,February,2
ORD-010498,2025-02-01,CUST-1149,Modular Bookshelf,Furniture,Storage,East,Pennsylvania,3,160.07,0.07,447.19,1.52,Second Class,Home Office,480.21,33.01999999999998,149.06333333333333,0.3399002661061294,2025-02,2025-02-01,2025Q1,February,2
ORD-010499,2025-02-15,CUST-5933,Compact Printer,Technology,Printers,East,Pennsylvania,3,135.0,0.14,349.64,-29.26,Second Class,Home Office,405.0,55.360000000000014,116.54666666666667,-8.36860771078824,2025-02,2025-02-01,2025Q1,February,2
ORD-010500,2025-02-27,CUST-7380,Ink Cartridge Pack,Office Supplies,Supplies,West,Washington,5,61.57,0.07,287.48,62.14,Second Class,Consumer,307.85,20.370000000000005,57.496,21.61541672464171,2025-02,2025-02-01,2025Q1,February,2
ORD-010501,2025-02-08,CUST-8377,Ergonomic Office Chair,Furniture,Chairs,Central,Colorado,4,197.77,0.11,702.26,10.19,Standard Class,Corporate,791.08,88.82000000000005,175.565,1.4510295332213141,2025-02,2025-02-01,2025Q1,February,2
ORD-010502,2025-02-20,CUST-8196,Smart LED Monitor,Technology,Monitors,Central,Minnesota,5,234.82,0.11,1041.6,172.25,Standard Class,Consumer,1174.1,132.5,208.32,16.537058371735792,2025-02,2025-02-01,2025Q1,February,2
ORD-010504,2025-02-12,CUST-7036,Ergonomic Office Chair,Furniture,Chairs,West,Oregon,2,193.22,0.12,340.81,1.26,Second Class,Consumer,386.44,45.629999999999995,170.405,0.3697074616355154,2025-02,2025-02-01,2025Q1,February,2
ORD-010505,2025-02-13,CUST-4833,Ergonomic Office Chair,Furniture,Chairs,East,New York,2,202.01,0.04,388.8,34.59,Standard Class,Corporate,404.02,15.21999999999997,194.4,8.896604938271606,2025-02,2025-02-01,2025Q1,February,2
ORD-010506,2025-02-27,CUST-9306,Premium Standing Desk,Furniture,Tables,South,Georgia,2,504.98,0.2,812.15,-56.01,Standard Class,Consumer,1009.96,197.81000000000006,406.075,-6.896509265529767,2025-02,2025-02-01,2025Q1,February,2
ORD-010507,2025-02-03,CUST-9196,Ergonomic Office Chair,Furniture,Chairs,Central,Illinois,3,200.07,0.12,525.79,1.23,Standard Class,Corporate,600.21,74.42000000000007,175.26333333333332,0.23393369976606632,2025-02,2025-02-01,2025Q1,February,2
ORD-010508,2025-02-17,CUST-5088,Premium Standing Desk,Furniture,Tables,South,Tennessee,5,453.78,0.16,1912.24,-48.26,Standard Class,Consumer,2268.8999999999996,356.6599999999996,382.448,-2.5237417897335064,2025-02,2025-02-01,2025Q1,February,2
ORD-010509,2025-02-07,CUST-3771,Modular Bookshelf,Furniture,Storage,East,Pennsylvania,5,173.51,0.16,726.23,-73.69,Standard Class,Home Office,867.55,141.31999999999994,145.246,-10.146923151067842,2025-02,2025-02-01,2025Q1,February,2
ORD-010510,2025-02-11,CUST-3151,Ergonomic Office Chair,Furniture,Chairs,East,New Jersey,2,195.85,0.09,355.63,11.26,First Class,Corporate,391.7,36.06999999999999,177.815,3.1662120743469337,2025-02,2025-02-01,2025Q1,February,2
ORD-010511,2025-02-08,CUST-3005,Premium Notebook Bundle,Office Supplies,Paper,East,New York,1,17.62,0.13,15.31,5.58,Standard Class,Corporate,17.62,2.3100000000000005,15.31,36.4467668190725,2025-02,2025-02-01,2025Q1,February,2
ORD-010512,2025-02-16,CUST-5100,Modular Bookshelf,Furniture,Storage,West,Oregon,5,167.72,0.05,795.87,22.06,Second Class,Home Office,838.6,42.73000000000002,159.174,2.7718094663701356,2025-02,2025-02-01,2025Q1,February,2
ORD-010513,2025-02-11,CUST-4942,Smart LED Monitor,Technology,Monitors,South,Tennessee,3,221.45,0.1,595.69,99.34,Second Class,Corporate,664.3499999999999,68.65999999999985,198.56333333333336,16.67645923215095,2025-02,2025-02-01,2025Q1,February,2
ORD-010514,2025-02-08,CUST-5922,Smart LED Monitor,Technology,Monitors,Central,Colorado,1,231.11,0.07,214.66,43.46,Standard Class,Corporate,231.11,16.450000000000017,214.66,20.245970371750676,2025-02,2025-02-01,2025Q1,February,2
ORD-010515,2025-02-18,CUST-5176,Premium Notebook Bundle,Office Supplies,Paper,South,Florida,4,18.02,0.12,63.51,21.96,Standard Class,Corporate,72.08,8.57,15.8775,34.57723193197922,2025-02,2025-02-01,2025Q1,February,2
ORD-010516,2025-02-02,CUST-5093,Smart LED Monitor,Technology,Monitors,Central,Texas,5,233.61,0.08,1076.31,211.31,Same Day,Consumer,1168.0500000000002,91.74000000000024,215.262,19.632819540838607,2025-02,2025-02-01,2025Q1,February,2
ORD-010517,2025-02-20,CUST-5183,Modular Bookshelf,Furniture,Storage,Central,Illinois,3,152.63,0.09,415.7,-8.92,Standard Class,Corporate,457.89,42.19,138.56666666666666,-2.145778205436613,2025-02,2025-02-01,2025Q1,February,2
ORD-010518,2025-02-01,CUST-2382,Compact Printer,Technology,Printers,South,Georgia,1,145.23,0.2,116.81,-19.0,Standard Class,Home Office,145.23,28.419999999999987,116.81,-16.265730673743686,2025-02,2025-02-01,2025Q1,February,2
ORD-010519,2025-02-27,CUST-3566,Ink Cartridge Pack,Office Supplies,Supplies,East,Massachusetts,4,56.75,0.09,207.6,39.23,First Class,Consumer,227.0,19.400000000000006,51.9,18.89691714836223,2025-02,2025-02-01,2025Q1,February,2
ORD-010520,2025-02-07,CUST-4263,Premium Standing Desk,Furniture,Tables,Central,Illinois,2,425.68,0.12,747.68,11.97,Second Class,Consumer,851.36,103.68000000000006,373.84,1.600952279049861,2025-02,2025-02-01,2025Q1,February,2
ORD-010521,2025-02-18,CUST-4239,Ink Cartridge Pack,Office Supplies,Supplies,Central,Texas,4,56.75,0.06,212.32,46.76,First Class,Corporate,227.0,14.680000000000007,53.08,22.023360964581762,2025-02,2025-02-01,2025Q1,February,2
ORD-010522,2025-02-12,CUST-5417,Premium Standing Desk,Furniture,Tables,South,North Carolina,5,494.83,0.14,2124.81,-3.98,Second Class,Consumer,2474.15,349.34000000000015,424.962,-0.18731086544208658,2025-02,2025-02-01,2025Q1,February,2
ORD-010523,2025-02-17,CUST-6949,Wireless Keyboard,Technology,Accessories,East,New York,5,69.41,0.08,317.89,93.12,Standard Class,Home Office,347.04999999999995,29.159999999999968,63.577999999999996,29.293151719148135,2025-02,2025-02-01,2025Q1,February,2
ORD-010524,2025-02-14,CUST-3502,Smart LED Monitor,Technology,Monitors,East,Pennsylvania,2,236.88,0.05,449.0,96.89,Second Class,Home Office,473.76,24.75999999999999,224.5,21.579064587973274,2025-02,2025-02-01,2025Q1,February,2
ORD-010525,2025-02-19,CUST-7388,LED Desk Lamp,Furniture,Lighting,Central,Colorado,1,48.03,0.15,40.89,6.35,Standard Class,Corporate,48.03,7.140000000000001,40.89,15.529469307899241,2025-02,2025-02-01,2025Q1,February,2
ORD-010526,2025-02-21,CUST-6081,Wireless Keyboard,Technology,Accessories,East,New York,5,70.49,0.14,302.49,74.55,Second Class,Consumer,352.45,49.95999999999998,60.498000000000005,24.64544282455618,2025-02,2025-02-01,2025Q1,February,2
ORD-010527,2025-03-22,CUST-5443,Ergonomic Office Chair,Furniture,Chairs,South,Tennessee,6,208.91,0.2,1000.23,-98.54,Same Day,Corporate,1253.46,253.23000000000002,166.705,-9.851734101156733,2025-03,2025-03-01,2025Q1,March,3
ORD-010528,2025-03-05,CUST-4965,Wireless Keyboard,Technology,Accessories,East,New Jersey,4,73.51,0.1,265.14,75.65,Second Class,Corporate,294.04,28.900000000000034,66.285,28.532096251037192,2025-03,2025-03-01,2025Q1,March,3
ORD-010529,2025-03-24,CUST-6715,Wireless Keyboard,Technology,Accessories,West,Washington,3,76.52,0.06,215.86,69.32,Standard Class,Home Office,229.56,13.699999999999989,71.95333333333333,32.11340683776521,2025-03,2025-03-01,2025Q1,March,3
ORD-010530,2025-03-23,CUST-4961,Cordless Phone Dock,Technology,Accessories,West,Oregon,3,62.51,0.05,177.35,43.38,Standard Class,Home Office,187.53,10.180000000000007,59.11666666666667,24.460107132788274,2025-03,2025-03-01,2025Q1,March,3
ORD-010531,2025-03-22,CUST-6419,Premium Standing Desk,Furniture,Tables,South,Florida,4,446.09,0.17,1479.52,-63.65,First Class,Corporate,1784.36,304.8399999999999,369.88,-4.302070941927112,2025-03,2025-03-01,2025Q1,March,3
ORD-010532,2025-03-29,CUST-1366,Ergonomic Office Chair,Furniture,Chairs,East,Massachusetts,4,192.79,0.13,670.5,-8.42,Standard Class,Home Office,771.16,100.65999999999997,167.625,-1.255779269202088,2025-03,2025-03-01,2025Q1,March,3
ORD-010533,2025-03-03,CUST-2476,Desk Organizer Set,Office Supplies,Storage,South,Tennessee,2,35.01,0.16,58.93,18.52,First Class,Consumer,70.02,11.089999999999996,29.465,31.427116918377735,2025-03,2025-03-01,2025Q1,March,3
ORD-010534,2025-03-16,CUST-9761,Premium Standing Desk,Furniture,Tables,South,Tennessee,2,461.15,0.19,745.47,-50.81,First Class,Corporate,922.3,176.82999999999993,372.735,-6.815834305874146,2025-03,2025-03-01,2025Q1,March,3
ORD-010535,2025-03-28,CUST-7322,Premium Standing Desk,Furniture,Tables,East,New York,5,460.83,0.12,2026.19,39.29,Standard Class,Home Office,2304.15,277.96000000000004,405.238,1.9391073887443921,2025-03,2025-03-01,2025Q1,March,3
ORD-010536,2025-03-07,CUST-9731,Wireless Keyboard,Technology,Accessories,East,New Jersey,2,73.73,0.1,133.07,38.07,Standard Class,Home Office,147.46,14.390000000000015,66.535,28.609002780491473,2025-03,2025-03-01,2025Q1,March,3
ORD-010537,2025-03-30,CUST-8628,Ink Cartridge Pack,Office Supplies,Supplies,South,Florida,3,61.87,0.18,151.59,13.38,Standard Class,Home Office,185.60999999999999,34.01999999999998,50.53,8.826439738769048,2025-03,2025-03-01,2025Q1,March,3
ORD-010538,2025-03-08,CUST-2475,LED Desk Lamp,Furniture,Lighting,East,New York,5,50.21,0.15,213.23,30.07,Standard Class,Home Office,251.05,37.82000000000002,42.646,14.102143225624914,2025-03,2025-03-01,2025Q1,March,3
ORD-010539,2025-03-06,CUST-9313,Premium Standing Desk,Furniture,Tables,West,Nevada,4,452.66,0.13,1577.18,15.64,Standard Class,Consumer,1810.64,233.46000000000004,394.295,0.9916433127480693,2025-03,2025-03-01,2025Q1,March,3
ORD-010540,2025-03-12,CUST-5492,Smart LED Monitor,Technology,Monitors,South,Georgia,3,239.08,0.12,634.19,99.76,Standard Class,Consumer,717.24,83.04999999999995,211.39666666666668,15.730301644617542,2025-03,2025-03-01,2025Q1,March,3
ORD-010541,2025-03-24,CUST-9455,Premium Standing Desk,Furniture,Tables,South,North Carolina,3,471.93,0.15,1208.22,-12.74,Standard Class,Home Office,1415.79,207.56999999999994,402.74,-1.0544437271357865,2025-03,2025-03-01,2025Q1,March,3
ORD-010542,2025-03-27,CUST-8114,Smart LED Monitor,Technology,Monitors,South,Georgia,6,241.95,0.15,1236.94,155.73,First Class,Home Office,1451.6999999999998,214.75999999999976,206.15666666666667,12.589939689879865,2025-03,2025-03-01,2025Q1,March,3
ORD-010543,2025-03-08,CUST-7192,Ergonomic Office Chair,Furniture,Chairs,South,Florida,4,204.42,0.22,640.91,-77.22,Standard Class,Consumer,817.68,176.76999999999998,160.2275,-12.048493548236102,2025-03,2025-03-01,2025Q1,March,3
ORD-010544,2025-03-13,CUST-8433,Premium Standing Desk,Furniture,Tables,East,Pennsylvania,6,461.8,0.07,2578.0,188.97,Standard Class,Home Office,2770.8,192.80000000000018,429.6666666666667,7.3301008533747085,2025-03,2025-03-01,2025Q1,March,3
ORD-010545,2025-03-29,CUST-7811,Premium Notebook Bundle,Office Supplies,Paper,East,New Jersey,3,18.66,0.1,50.46,20.0,Same Day,Home Office,55.980000000000004,5.520000000000003,16.82,39.63535473642489,2025-03,2025-03-01,2025Q1,March,3
ORD-010546,2025-03-22,CUST-2473,Smart LED Monitor,Technology,Monitors,Central,Illinois,2,235.19,0.03,454.74,106.46,Standard Class,Corporate,470.38,15.639999999999986,227.37,23.411180014953597,2025-03,2025-03-01,2025Q1,March,3
ORD-010547,2025-03-23,CUST-2013,Smart LED Monitor,Technology,Monitors,West,California,6,222.26,0.07,1235.14,243.77,Second Class,Corporate,1333.56,98.41999999999985,205.85666666666668,19.73622423369011,2025-03,2025-03-01,2025Q1,March,3
ORD-010548,2025-03-04,CUST-5938,Ergonomic Office Chair,Furniture,Chairs,Central,Minnesota,7,189.97,0.1,1198.3,30.85,Standard Class,Consumer,1329.79,131.49,171.18571428571428,2.5744805140615874,2025-03,2025-03-01,2025Q1,March,3
ORD-010549,2025-03-19,CUST-3804,Ergonomic Office Chair,Furniture,Chairs,East,Pennsylvania,2,202.33,0.07,374.91,20.18,Standard Class,Home Office,404.66,29.75,187.455,5.382625163372542,2025-03,2025-03-01,2025Q1,March,3
ORD-010550,2025-03-24,CUST-6293,Smart LED Monitor,Technology,Monitors,Central,Colorado,5,219.54,0.02,1070.52,256.19,Standard Class,Consumer,1097.7,27.180000000000064,214.10399999999998,23.931360460337032,2025-03,2025-03-01,2025Q1,March,3
ORD-010551,2025-03-20,CUST-8710,Modular Bookshelf,Furniture,Storage,East,Massachusetts,2,162.21,0.15,275.52,-25.23,First Class,Home Office,324.42,48.900000000000034,137.76,-9.157229965156795,2025-03,2025-03-01,2025Q1,March,3
ORD-010552,2025-03-08,CUST-8939,Wireless Keyboard,Technology,Accessories,South,Georgia,3,72.01,0.1,193.88,52.92,Standard Class,Consumer,216.03000000000003,22.150000000000034,64.62666666666667,27.29523416546317,2025-03,2025-03-01,2025Q1,March,3
ORD-010553,2025-03-10,CUST-7119,Desk Organizer Set,Office Supplies,Storage,East,New York,1,36.0,0.1,32.26,12.08,Standard Class,Consumer,36.0,3.740000000000002,32.26,37.445753254804714,2025-03,2025-03-01,2025Q1,March,3
ORD-010554,2025-03-02,CUST-4191,Smart LED Monitor,Technology,Monitors,South,Florida,4,234.26,0.16,791.37,92.72,Second Class,Corporate,937.04,145.66999999999996,197.8425,11.716390563200525,2025-03,2025-03-01,2025Q1,March,3
ORD-010555,2025-03-13,CUST-1539,Wireless Keyboard,Technology,Accessories,South,Tennessee,3,75.36,0.17,188.36,41.48,First Class,Consumer,226.07999999999998,37.71999999999997,62.78666666666667,22.02166064981949,2025-03,2025-03-01,2025Q1,March,3
ORD-010556,2025-03-11,CUST-1033,Premium Notebook Bundle,Office Supplies,Paper,South,Tennessee,1,17.28,0.17,14.35,4.27,Same Day,Consumer,17.28,2.9300000000000015,14.35,29.756097560975608,2025-03,2025-03-01,2025Q1,March,3
ORD-010557,2025-03-19,CUST-9515,Smart LED Monitor,Technology,Monitors,South,Tennessee,3,234.19,0.13,611.9,88.05,Second Class,Consumer,702.5699999999999,90.66999999999996,203.96666666666667,14.3896061447949,2025-03,2025-03-01,2025Q1,March,3
ORD-010558,2025-03-18,CUST-4738,Ink Cartridge Pack,Office Supplies,Supplies,West,Oregon,5,53.26,0.09,243.17,46.1,Standard Class,Home Office,266.3,23.130000000000024,48.634,18.957930665789366,2025-03,2025-03-01,2025Q1,March,3
ORD-010559,2025-03-26,CUST-2296,Smart LED Monitor,Technology,Monitors,West,Oregon,7,249.57,0.04,1679.89,385.66,Same Day,Consumer,1746.99,67.09999999999991,239.98428571428573,22.957455547684667,2025-03,2025-03-01,2025Q1,March,3
ORD-010560,2025-03-12,CUST-2995,Desk Organizer Set,Office Supplies,Storage,Central,Minnesota,4,31.82,0.09,115.43,45.54,First Class,Corporate,127.28,11.849999999999994,28.8575,39.45248202373733,2025-03,2025-03-01,2025Q1,March,3
